data_ora_proiezione;titolo_film;genere;regista;anno;durata_minuti;eta_minima;prezzo_biglietto
16/08/2027 13:30;Jeux d'enfants;Comedy;Yann Samuell;2003;93;16;7.00
16/08/2027 10:30;Aliens;Action;James Cameron;1986;137;0;6.50
15/08/2027 18:00;The Killing Fields;Biography;Roland Joffé;1984;141;12;9.00
15/08/2027 15:00;8½;Drama;Federico Fellini;1963;138;12;8.50
15/08/2027 10:30;Sholay;Action;Ramesh Sippy;1975;204;0;6.50
14/08/2027 16:30;Indiana Jones and the Last Crusade;Action;Steven Spielberg;1989;127;0;6.50
14/08/2027 13:00;Fitzcarraldo;Adventure;Werner Herzog;1982;158;16;8.50
14/08/2027 10:00;Planet of the Apes;Adventure;Franklin J. Schaffner;1968;112;0;8.00
13/08/2027 10:30;Fitzcarraldo;Adventure;Werner Herzog;1982;158;16;6.50
12/08/2027 10:30;Gone with the Wind;Drama;Victor Fleming;1939;238;0;7.50
11/08/2027 16:00;Sholay;Action;Ramesh Sippy;1975;204;0;6.50
11/08/2027 13:00;Lat sau san taam;Action;John Woo;1992;128;16;7.50
11/08/2027 10:00;Casino Royale;Action;Martin Campbell;2006;144;12;8.00
10/08/2027 15:30;Indiana Jones and the Last Crusade;Action;Steven Spielberg;1989;127;0;7.00
10/08/2027 12:30;Lat sau san taam;Action;John Woo;1992;128;16;8.50
10/08/2027 10:30;Once;Drama;John Carney;2007;86;16;7.00
09/08/2027 16:30;Planet of the Apes;Adventure;Franklin J. Schaffner;1968;112;0;6.50
09/08/2027 14:00;Once;Drama;John Carney;2007;86;16;7.50
09/08/2027 10:00;Barry Lyndon;Adventure;Stanley Kubrick;1975;185;6;8.00
08/08/2027 19:30;The Others;Horror;Alejandro Amenábar;2001;101;12;10.00
08/08/2027 16:00;Saving Private Ryan;Drama;Steven Spielberg;1998;169;16;8.50
08/08/2027 13:00;Sen to Chihiro no kamikakushi;Animation;Hayao Miyazaki;2001;125;0;7.50
08/08/2027 10:00;The Treasure of the Sierra Madre;Adventure;John Huston;1948;126;12;7.50
07/08/2027 19:30;The Gold Rush;Adventure;Charles Chaplin;1925;95;12;8.50
07/08/2027 17:00;Do lok tin si;Comedy;Kar-Wai Wong;1995;99;12;8.50
07/08/2027 13:30;Fitzcarraldo;Adventure;Werner Herzog;1982;158;16;7.50
07/08/2027 10:00;Kakushi-toride no san-akunin;Adventure;Akira Kurosawa;1958;139;12;6.50
06/08/2027 13:00;Barry Lyndon;Adventure;Stanley Kubrick;1975;185;6;8.00
06/08/2027 10:00;Sen to Chihiro no kamikakushi;Animation;Hayao Miyazaki;2001;125;0;7.50
05/08/2027 10:30;Aliens;Action;James Cameron;1986;137;0;7.00
04/08/2027 15:30;The Shawshank Redemption;Drama;Frank Darabont;1994;142;12;8.00
04/08/2027 13:00;The Gold Rush;Adventure;Charles Chaplin;1925;95;12;7.00
04/08/2027 10:00;Sen to Chihiro no kamikakushi;Animation;Hayao Miyazaki;2001;125;0;7.50
03/08/2027 16:30;Aliens;Action;James Cameron;1986;137;0;8.00
03/08/2027 13:30;The Killing Fields;Biography;Roland Joffé;1984;141;12;6.50
03/08/2027 10:30;Indiana Jones and the Last Crusade;Action;Steven Spielberg;1989;127;0;7.00
02/08/2027 10:30;The Muppet Movie;Adventure;James Frawley;1979;95;0;8.00
01/08/2027 18:00;"Swades: We; the People";Drama;Ashutosh Gowariker;2004;210;0;9.00
01/08/2027 15:00;The Game;Action;David Fincher;1997;129;12;7.00
01/08/2027 10:00;Gone with the Wind;Drama;Victor Fleming;1939;238;0;7.50
31/07/2027 19:30;The Game;Action;David Fincher;1997;129;12;9.00
31/07/2027 16:30;The Game;Action;David Fincher;1997;129;12;8.00
31/07/2027 13:00;Fitzcarraldo;Adventure;Werner Herzog;1982;158;16;7.00
31/07/2027 10:30;Finding Neverland;Biography;Marc Forster;2004;106;0;8.50
30/07/2027 16:00;Aliens;Action;James Cameron;1986;137;0;8.00
30/07/2027 13:00;Interstate 60: Episodes of the Road;Adventure;Bob Gale;2002;116;16;7.50
30/07/2027 10:00;Control;Biography;Anton Corbijn;2007;122;16;8.50
29/07/2027 10:30;The Illusionist;Drama;Neil Burger;2006;110;0;6.50
28/07/2027 16:00;Star Wars: Episode VI - Return of the Jedi;Action;Richard Marquand;1983;131;0;7.50
28/07/2027 13:00;Interstate 60: Episodes of the Road;Adventure;Bob Gale;2002;116;16;7.50
28/07/2027 10:30;Finding Neverland;Biography;Marc Forster;2004;106;0;7.50
27/07/2027 10:00;Star Wars: Episode VI - Return of the Jedi;Action;Richard Marquand;1983;131;0;8.00
26/07/2027 10:30;Philadelphia;Drama;Jonathan Demme;1993;125;12;6.50
25/07/2027 19:30;Le locataire;Drama;Roman Polanski;1976;126;16;8.50
25/07/2027 16:30;Interstate 60: Episodes of the Road;Adventure;Bob Gale;2002;116;16;8.00
25/07/2027 13:30;The Game;Action;David Fincher;1997;129;12;8.50
25/07/2027 10:30;The Shawshank Redemption;Drama;Frank Darabont;1994;142;12;7.50
24/07/2027 19:00;Kakushi-toride no san-akunin;Adventure;Akira Kurosawa;1958;139;12;10.00
24/07/2027 16:00;The Bridges of Madison County;Drama;Clint Eastwood;1995;135;12;8.00
24/07/2027 13:00;Kakushi-toride no san-akunin;Adventure;Akira Kurosawa;1958;139;12;8.50
24/07/2027 10:00;Le locataire;Drama;Roman Polanski;1976;126;16;8.50
23/07/2027 14:30;The Birds;Drama;Alfred Hitchcock;1963;119;12;7.00
23/07/2027 12:30;Zelig;Comedy;Woody Allen;1983;79;6;8.00
23/07/2027 10:00;Toy Story 2;Animation;John Lasseter;1999;92;0;8.00
22/07/2027 10:00;Batman Begins;Action;Christopher Nolan;2005;140;12;8.50
21/07/2027 16:30;The Birds;Drama;Alfred Hitchcock;1963;119;12;7.00
21/07/2027 13:30;Interstate 60: Episodes of the Road;Adventure;Bob Gale;2002;116;16;7.50
21/07/2027 10:30;The Game;Action;David Fincher;1997;129;12;8.50
20/07/2027 15:30;Stand by Me;Adventure;Rob Reiner;1986;89;0;6.50
20/07/2027 12:30;Close Encounters of the Third Kind;Drama;Steven Spielberg;1977;138;0;7.50
20/07/2027 10:00;Finding Nemo;Animation;Andrew Stanton;2003;100;0;8.00
19/07/2027 13:00;Zelig;Comedy;Woody Allen;1983;79;6;7.50
19/07/2027 10:00;Ed Wood;Biography;Tim Burton;1994;127;0;8.50
18/07/2027 17:00;Zelig;Comedy;Woody Allen;1983;79;6;7.50
18/07/2027 14:00;Rio Bravo;Action;Howard Hawks;1959;141;12;8.00
18/07/2027 10:00;Barry Lyndon;Adventure;Stanley Kubrick;1975;185;6;6.50
17/07/2027 19:00;Planet of the Apes;Adventure;Franklin J. Schaffner;1968;112;0;10.00
17/07/2027 16:00;The Shawshank Redemption;Drama;Frank Darabont;1994;142;12;8.50
17/07/2027 13:00;Casino Royale;Action;Martin Campbell;2006;144;12;7.50
17/07/2027 10:00;Le locataire;Drama;Roman Polanski;1976;126;16;6.50
16/07/2027 10:30;Blazing Saddles;Comedy;Mel Brooks;1974;93;12;6.50
15/07/2027 12:30;Rocky;Drama;John G. Avildsen;1976;120;0;7.50
15/07/2027 10:00;Do lok tin si;Comedy;Kar-Wai Wong;1995;99;12;8.50
14/07/2027 10:30;Control;Biography;Anton Corbijn;2007;122;16;8.00
13/07/2027 10:00;The Great Dictator;Comedy;Charles Chaplin;1940;125;12;8.50
12/07/2027 13:00;Ladri di biciclette;Drama;Vittorio De Sica;1948;89;12;8.50
12/07/2027 10:00;Close Encounters of the Third Kind;Drama;Steven Spielberg;1977;138;0;8.00
11/07/2027 18:30;The Great Dictator;Comedy;Charles Chaplin;1940;125;12;10.00
11/07/2027 16:00;Det sjunde inseglet;Drama;Ingmar Bergman;1957;96;12;7.50
11/07/2027 13:00;Rio Bravo;Action;Howard Hawks;1959;141;12;8.50
11/07/2027 10:30;"Lock; Stock and Two Smoking Barrels";Action;Guy Ritchie;1998;107;12;7.00
10/07/2027 19:00;The Birds;Drama;Alfred Hitchcock;1963;119;12;9.50
10/07/2027 16:00;Fantasia;Animation;James Algar;1940;125;0;8.00
10/07/2027 13:00;Interstate 60: Episodes of the Road;Adventure;Bob Gale;2002;116;16;7.00
10/07/2027 10:00;Happiness;Comedy;Todd Solondz;1998;134;12;8.00
09/07/2027 16:30;Who's Afraid of Virginia Woolf?;Drama;Mike Nichols;1966;131;12;8.00
09/07/2027 13:30;Ikiru;Drama;Akira Kurosawa;1952;143;12;8.50
09/07/2027 10:00;Once Upon a Time in the West;Western;Sergio Leone;1968;165;0;8.00
08/07/2027 13:30;Gone with the Wind;Drama;Victor Fleming;1939;238;0;7.00
08/07/2027 10:30;Casino Royale;Action;Martin Campbell;2006;144;12;7.50
07/07/2027 16:00;Interstate 60: Episodes of the Road;Adventure;Bob Gale;2002;116;16;6.50
07/07/2027 13:00;The Birds;Drama;Alfred Hitchcock;1963;119;12;7.00
07/07/2027 10:00;The Bridges of Madison County;Drama;Clint Eastwood;1995;135;12;8.00
06/07/2027 10:00;Happiness;Comedy;Todd Solondz;1998;134;12;8.50
05/07/2027 13:30;American Gangster;Biography;Ridley Scott;2007;157;12;8.00
05/07/2027 10:30;Fantasia;Animation;James Algar;1940;125;0;7.00
04/07/2027 18:00;Match Point;Drama;Woody Allen;2005;124;16;10.00
04/07/2027 15:00;The Illusionist;Drama;Neil Burger;2006;110;0;7.50
04/07/2027 10:00;Gone with the Wind;Drama;Victor Fleming;1939;238;0;7.00
03/07/2027 19:00;Toy Story 2;Animation;John Lasseter;1999;92;0;8.50
03/07/2027 16:30;Stand by Me;Adventure;Rob Reiner;1986;89;0;6.50
03/07/2027 13:00;Once Upon a Time in the West;Western;Sergio Leone;1968;165;0;8.50
03/07/2027 10:00;Batman Begins;Action;Christopher Nolan;2005;140;12;8.50
02/07/2027 13:30;Serenity;Action;Joss Whedon;2005;119;12;8.50
02/07/2027 10:30;Match Point;Drama;Woody Allen;2005;124;16;6.50
01/07/2027 10:00;Rocky;Drama;John G. Avildsen;1976;120;0;8.50
30/06/2027 13:00;The Muppet Movie;Adventure;James Frawley;1979;95;0;6.50
30/06/2027 10:30;Gongdong gyeongbi guyeok JSA;Action;Chan-wook Park;2000;110;12;8.50
29/06/2027 13:00;The Illusionist;Drama;Neil Burger;2006;110;0;8.50
29/06/2027 10:00;The Killing Fields;Biography;Roland Joffé;1984;141;12;8.50
28/06/2027 16:00;The Muppet Christmas Carol;Comedy;Brian Henson;1992;85;0;8.00
28/06/2027 13:00;Sleepers;Crime;Barry Levinson;1996;147;12;7.00
28/06/2027 10:30;Hedwig and the Angry Inch;Comedy;John Cameron Mitchell;2001;95;16;7.50
27/06/2027 18:30;La montaña sagrada;Adventure;Alejandro Jodorowsky;1973;114;16;10.00
27/06/2027 15:00;American Gangster;Biography;Ridley Scott;2007;157;12;6.50
27/06/2027 12:00;The Great Dictator;Comedy;Charles Chaplin;1940;125;12;8.50
27/06/2027 10:00;Stand by Me;Adventure;Rob Reiner;1986;89;0;6.50
26/06/2027 19:30;The Great Dictator;Comedy;Charles Chaplin;1940;125;12;8.50
26/06/2027 16:30;Fantasia;Animation;James Algar;1940;125;0;8.00
26/06/2027 13:00;Once Upon a Time in the West;Western;Sergio Leone;1968;165;0;8.00
26/06/2027 10:00;Who's Afraid of Virginia Woolf?;Drama;Mike Nichols;1966;131;12;7.00
25/06/2027 10:30;Gongdong gyeongbi guyeok JSA;Action;Chan-wook Park;2000;110;12;7.50
24/06/2027 10:00;The Illusionist;Drama;Neil Burger;2006;110;0;7.50
23/06/2027 13:30;The Incredibles;Animation;Brad Bird;2004;115;0;7.00
23/06/2027 10:30;Match Point;Drama;Woody Allen;2005;124;16;7.00
22/06/2027 10:30;Enemy at the Gates;Drama;Jean-Jacques Annaud;2001;131;12;6.50
21/06/2027 13:00;Ladri di biciclette;Drama;Vittorio De Sica;1948;89;12;7.50
21/06/2027 10:30;Blazing Saddles;Comedy;Mel Brooks;1974;93;12;7.00
20/06/2027 18:30;Twelve Monkeys;Mystery;Terry Gilliam;1995;129;12;10.00
20/06/2027 15:30;Kakushi-toride no san-akunin;Adventure;Akira Kurosawa;1958;139;12;6.50
20/06/2027 13:00;Det sjunde inseglet;Drama;Ingmar Bergman;1957;96;12;6.50
20/06/2027 10:00;Ed Wood;Biography;Tim Burton;1994;127;0;7.50
19/06/2027 18:00;Lost in Translation;Comedy;Sofia Coppola;2003;102;12;9.50
19/06/2027 15:30;Hedwig and the Angry Inch;Comedy;John Cameron Mitchell;2001;95;16;7.00
19/06/2027 12:30;Happiness;Comedy;Todd Solondz;1998;134;12;7.00
19/06/2027 10:00;Blazing Saddles;Comedy;Mel Brooks;1974;93;12;7.00
18/06/2027 16:30;Happiness;Comedy;Todd Solondz;1998;134;12;7.50
18/06/2027 13:30;Rio Bravo;Action;Howard Hawks;1959;141;12;7.50
18/06/2027 10:30;The Great Dictator;Comedy;Charles Chaplin;1940;125;12;7.50
17/06/2027 14:00;Gattaca;Drama;Andrew Niccol;1997;106;12;7.50
17/06/2027 10:30;Munna Bhai M.B.B.S.;Comedy;Rajkumar Hirani;2003;156;0;7.00
16/06/2027 10:30;Lost in Translation;Comedy;Sofia Coppola;2003;102;12;8.00
15/06/2027 16:30;Tombstone;Action;George P. Cosmatos;1993;130;16;7.00
15/06/2027 12:30;The Thin Red Line;Drama;Terrence Malick;1998;170;12;7.00
15/06/2027 10:00;The Illusionist;Drama;Neil Burger;2006;110;0;7.00
14/06/2027 16:00;The Muppet Christmas Carol;Comedy;Brian Henson;1992;85;0;7.00
14/06/2027 13:00;The Incredibles;Animation;Brad Bird;2004;115;0;7.50
14/06/2027 10:00;Match Point;Drama;Woody Allen;2005;124;16;6.50
13/06/2027 16:30;Munna Bhai M.B.B.S.;Comedy;Rajkumar Hirani;2003;156;0;7.50
13/06/2027 14:00;The Muppet Christmas Carol;Comedy;Brian Henson;1992;85;0;8.50
13/06/2027 10:00;The Thin Red Line;Drama;Terrence Malick;1998;170;12;8.50
12/06/2027 18:00;The Illusionist;Drama;Neil Burger;2006;110;0;9.50
12/06/2027 15:30;"Lock; Stock and Two Smoking Barrels";Action;Guy Ritchie;1998;107;12;8.50
12/06/2027 13:00;Gattaca;Drama;Andrew Niccol;1997;106;12;8.00
12/06/2027 10:00;Rocky;Drama;John G. Avildsen;1976;120;0;8.50
11/06/2027 10:30;Enemy at the Gates;Drama;Jean-Jacques Annaud;2001;131;12;8.50
10/06/2027 10:30;Match Point;Drama;Woody Allen;2005;124;16;7.00
09/06/2027 16:00;The Killing Fields;Biography;Roland Joffé;1984;141;12;7.50
09/06/2027 13:00;Enemy at the Gates;Drama;Jean-Jacques Annaud;2001;131;12;7.50
09/06/2027 10:30;Gattaca;Drama;Andrew Niccol;1997;106;12;7.50
08/06/2027 15:30;La montaña sagrada;Adventure;Alejandro Jodorowsky;1973;114;16;8.00
08/06/2027 13:00;Lost in Translation;Comedy;Sofia Coppola;2003;102;12;7.00
08/06/2027 10:00;Happiness;Comedy;Todd Solondz;1998;134;12;7.50
07/06/2027 16:00;La montaña sagrada;Adventure;Alejandro Jodorowsky;1973;114;16;7.50
07/06/2027 13:00;The Bridges of Madison County;Drama;Clint Eastwood;1995;135;12;6.50
07/06/2027 10:00;Happiness;Comedy;Todd Solondz;1998;134;12;8.00
06/06/2027 15:30;La haine;Crime;Mathieu Kassovitz;1995;98;12;8.00
06/06/2027 12:30;Who's Afraid of Virginia Woolf?;Drama;Mike Nichols;1966;131;12;7.00
06/06/2027 10:00;Hedwig and the Angry Inch;Comedy;John Cameron Mitchell;2001;95;16;8.00
05/06/2027 15:00;King Kong;Adventure;Merian C. Cooper;1933;100;12;7.00
05/06/2027 12:30;Dazed and Confused;Comedy;Richard Linklater;1993;102;0;6.50
05/06/2027 10:30;Stand by Me;Adventure;Rob Reiner;1986;89;0;7.00
04/06/2027 16:00;The Thin Red Line;Drama;Terrence Malick;1998;170;12;7.50
04/06/2027 13:00;Escape from Alcatraz;Action;Don Siegel;1979;112;12;7.50
04/06/2027 10:00;The Elephant Man;Biography;David Lynch;1980;124;12;8.50
03/06/2027 13:00;Happiness;Comedy;Todd Solondz;1998;134;12;6.50
03/06/2027 10:30;Det sjunde inseglet;Drama;Ingmar Bergman;1957;96;12;8.50
02/06/2027 16:30;Ikiru;Drama;Akira Kurosawa;1952;143;12;6.50
02/06/2027 14:00;Dazed and Confused;Comedy;Richard Linklater;1993;102;0;6.50
02/06/2027 10:30;The Thin Red Line;Drama;Terrence Malick;1998;170;12;7.50
01/06/2027 16:00;Ikiru;Drama;Akira Kurosawa;1952;143;12;8.50
01/06/2027 13:30;The Muppet Christmas Carol;Comedy;Brian Henson;1992;85;0;7.00
01/06/2027 10:00;Sleepers;Crime;Barry Levinson;1996;147;12;6.50
31/05/2027 13:00;Twelve Monkeys;Mystery;Terry Gilliam;1995;129;12;6.50
31/05/2027 10:00;Tropa de Elite;Action;José Padilha;2007;115;16;7.50
30/05/2027 16:00;Tropa de Elite;Action;José Padilha;2007;115;16;8.00
30/05/2027 13:30;First Blood;Action;Ted Kotcheff;1982;93;12;8.00
30/05/2027 10:30;Happiness;Comedy;Todd Solondz;1998;134;12;7.00
29/05/2027 18:30;North by Northwest;Adventure;Alfred Hitchcock;1959;136;0;8.50
29/05/2027 16:00;Lost in Translation;Comedy;Sofia Coppola;2003;102;12;8.50
29/05/2027 12:30;Munna Bhai M.B.B.S.;Comedy;Rajkumar Hirani;2003;156;0;8.50
29/05/2027 10:00;Gongdong gyeongbi guyeok JSA;Action;Chan-wook Park;2000;110;12;8.50
28/05/2027 13:00;Dazed and Confused;Comedy;Richard Linklater;1993;102;0;8.50
28/05/2027 10:30;Hedwig and the Angry Inch;Comedy;John Cameron Mitchell;2001;95;16;7.00
27/05/2027 12:30;Badlands;Action;Terrence Malick;1973;94;6;6.50
27/05/2027 10:00;Badlands;Action;Terrence Malick;1973;94;6;8.50
26/05/2027 13:00;Mystic River;Crime;Clint Eastwood;2003;138;12;7.00
26/05/2027 10:30;Le scaphandre et le papillon;Biography;Julian Schnabel;2007;112;12;7.00
25/05/2027 10:00;Kakushi-toride no san-akunin;Adventure;Akira Kurosawa;1958;139;12;7.00
24/05/2027 10:30;Who's Afraid of Virginia Woolf?;Drama;Mike Nichols;1966;131;12;7.00
23/05/2027 17:30;Heat;Crime;Michael Mann;1995;170;12;7.00
23/05/2027 14:00;The Last Samurai;Action;Edward Zwick;2003;154;12;8.00
23/05/2027 10:30;Cast Away;Adventure;Robert Zemeckis;2000;143;12;6.50
22/05/2027 16:30;First Blood;Action;Ted Kotcheff;1982;93;12;7.00
22/05/2027 13:00;Mystic River;Crime;Clint Eastwood;2003;138;12;6.50
22/05/2027 10:30;Snatch;Comedy;Guy Ritchie;2000;104;12;7.00
21/05/2027 12:30;Dazed and Confused;Comedy;Richard Linklater;1993;102;0;6.50
21/05/2027 10:00;Sunset Blvd.;Drama;Billy Wilder;1950;110;12;8.00
20/05/2027 15:30;Tombstone;Action;George P. Cosmatos;1993;130;16;6.50
20/05/2027 13:00;Tropa de Elite;Action;José Padilha;2007;115;16;7.00
20/05/2027 10:30;Dazed and Confused;Comedy;Richard Linklater;1993;102;0;7.00
19/05/2027 10:00;Braveheart;Biography;Mel Gibson;1995;178;12;6.50
18/05/2027 15:00;Gattaca;Drama;Andrew Niccol;1997;106;12;8.50
18/05/2027 12:30;Snatch;Comedy;Guy Ritchie;2000;104;12;8.50
18/05/2027 10:00;Badlands;Action;Terrence Malick;1973;94;6;7.00
17/05/2027 14:00;Brief Encounter;Drama;David Lean;1945;86;0;7.50
17/05/2027 10:00;The Lord of the Rings: The Two Towers;Action;Peter Jackson;2002;179;12;8.00
16/05/2027 18:30;First Blood;Action;Ted Kotcheff;1982;93;12;8.50
16/05/2027 16:00;King Kong;Adventure;Merian C. Cooper;1933;100;12;7.50
16/05/2027 13:00;All the President's Men;Biography;Alan J. Pakula;1976;138;0;6.50
16/05/2027 10:30;King Kong;Adventure;Merian C. Cooper;1933;100;12;8.50
15/05/2027 19:30;Tropa de Elite;Action;José Padilha;2007;115;16;9.50
15/05/2027 16:00;Heat;Crime;Michael Mann;1995;170;12;8.50
15/05/2027 13:30;La haine;Crime;Mathieu Kassovitz;1995;98;12;8.00
15/05/2027 10:00;Cast Away;Adventure;Robert Zemeckis;2000;143;12;7.00
14/05/2027 10:00;Twelve Monkeys;Mystery;Terry Gilliam;1995;129;12;7.50
13/05/2027 10:30;Mystic River;Crime;Clint Eastwood;2003;138;12;6.50
12/05/2027 10:00;All the President's Men;Biography;Alan J. Pakula;1976;138;0;8.50
11/05/2027 12:30;Rain Man;Drama;Barry Levinson;1988;133;0;8.00
11/05/2027 10:00;Fa yeung nin wah;Drama;Kar-Wai Wong;2000;98;0;7.00
10/05/2027 12:30;Dom za vesanje;Comedy;Emir Kusturica;1988;142;16;6.50
10/05/2027 10:00;First Blood;Action;Ted Kotcheff;1982;93;12;8.00
09/05/2027 20:00;Brief Encounter;Drama;David Lean;1945;86;0;9.50
09/05/2027 17:30;Dark City;Mystery;Alex Proyas;1998;100;12;8.00
09/05/2027 14:30;Dom za vesanje;Comedy;Emir Kusturica;1988;142;16;7.50
09/05/2027 10:30;Gandhi;Biography;Richard Attenborough;1982;191;0;7.50
08/05/2027 16:30;First Blood;Action;Ted Kotcheff;1982;93;12;7.50
08/05/2027 13:30;Vertigo;Mystery;Alfred Hitchcock;1958;128;12;8.50
08/05/2027 10:30;A Streetcar Named Desire;Drama;Elia Kazan;1951;122;12;8.00
07/05/2027 12:30;King Kong;Adventure;Merian C. Cooper;1933;100;12;8.00
07/05/2027 10:00;Escape from Alcatraz;Action;Don Siegel;1979;112;12;6.50
06/05/2027 16:00;Kakushi-toride no san-akunin;Adventure;Akira Kurosawa;1958;139;12;8.50
06/05/2027 13:00;Cabaret;Drama;Bob Fosse;1972;124;12;8.00
06/05/2027 10:00;The Great Dictator;Comedy;Charles Chaplin;1940;125;12;8.50
05/05/2027 10:00;Kakushi-toride no san-akunin;Adventure;Akira Kurosawa;1958;139;12;8.50
04/05/2027 10:30;Gandhi;Biography;Richard Attenborough;1982;191;0;6.50
03/05/2027 10:00;Jûbê ninpûchô;Animation;Yoshiaki Kawajiri;1993;94;12;6.50
02/05/2027 21:00;Badlands;Action;Terrence Malick;1973;94;6;8.50
02/05/2027 17:00;Gandhi;Biography;Richard Attenborough;1982;191;0;6.50
02/05/2027 13:00;Heat;Crime;Michael Mann;1995;170;12;7.00
02/05/2027 10:00;Seppuku;Action;Masaki Kobayashi;1962;133;12;7.50
01/05/2027 16:00;Snatch;Comedy;Guy Ritchie;2000;104;12;7.50
01/05/2027 13:30;La haine;Crime;Mathieu Kassovitz;1995;98;12;6.50
01/05/2027 10:00;Heat;Crime;Michael Mann;1995;170;12;7.00
30/04/2027 14:00;The Red Shoes;Drama;Michael Powell;1948;135;12;8.50
30/04/2027 10:00;The Right Stuff;Adventure;Philip Kaufman;1983;193;6;7.50
29/04/2027 14:30;Cast Away;Adventure;Robert Zemeckis;2000;143;12;8.00
29/04/2027 10:30;The Lord of the Rings: The Two Towers;Action;Peter Jackson;2002;179;12;7.00
28/04/2027 15:30;Duck Soup;Comedy;Leo McCarey;1933;69;12;8.50
28/04/2027 12:30;Cabaret;Drama;Bob Fosse;1972;124;12;7.50
28/04/2027 10:00;The Night of the Hunter;Crime;Charles Laughton;1955;92;12;8.00
27/04/2027 15:30;Dom za vesanje;Comedy;Emir Kusturica;1988;142;16;7.50
27/04/2027 13:00;Jûbê ninpûchô;Animation;Yoshiaki Kawajiri;1993;94;12;7.50
27/04/2027 10:30;Cowboy Bebop: Tengoku no tobira;Animation;Shin'ichirô Watanabe;2001;115;0;6.50
26/04/2027 15:00;Dà hóng denglong gaogao guà;Drama;Yimou Zhang;1991;125;6;8.00
26/04/2027 12:00;Escape from Alcatraz;Action;Don Siegel;1979;112;12;8.50
26/04/2027 10:00;Brief Encounter;Drama;David Lean;1945;86;0;7.50
25/04/2027 17:00;In a Lonely Place;Drama;Nicholas Ray;1950;94;12;7.50
25/04/2027 13:00;The Right Stuff;Adventure;Philip Kaufman;1983;193;6;8.50
25/04/2027 10:00;Kakushi-toride no san-akunin;Adventure;Akira Kurosawa;1958;139;12;8.00
24/04/2027 17:00;Million Dollar Baby;Drama;Clint Eastwood;2004;132;12;8.00
24/04/2027 14:00;Cowboy Bebop: Tengoku no tobira;Animation;Shin'ichirô Watanabe;2001;115;0;8.50
24/04/2027 10:00;La dolce vita;Comedy;Federico Fellini;1960;174;12;8.00
23/04/2027 15:30;The Lord of the Rings: The Two Towers;Action;Peter Jackson;2002;179;12;7.00
23/04/2027 13:00;Jûbê ninpûchô;Animation;Yoshiaki Kawajiri;1993;94;12;8.50
23/04/2027 10:30;In a Lonely Place;Drama;Nicholas Ray;1950;94;12;8.00
22/04/2027 10:30;Fa yeung nin wah;Drama;Kar-Wai Wong;2000;98;0;6.50
21/04/2027 10:30;Mystic River;Crime;Clint Eastwood;2003;138;12;8.00
20/04/2027 10:00;The Great Dictator;Comedy;Charles Chaplin;1940;125;12;7.50
19/04/2027 10:30;The Color Purple;Drama;Steven Spielberg;1985;154;0;6.50
18/04/2027 18:00;October Sky;Biography;Joe Johnston;1999;108;6;10.00
18/04/2027 15:30;In a Lonely Place;Drama;Nicholas Ray;1950;94;12;8.00
18/04/2027 13:00;Fa yeung nin wah;Drama;Kar-Wai Wong;2000;98;0;8.50
18/04/2027 10:30;Willy Wonka & the Chocolate Factory;Family;Mel Stuart;1971;100;0;8.50
17/04/2027 19:00;The Night of the Hunter;Crime;Charles Laughton;1955;92;12;10.00
17/04/2027 16:30;La haine;Crime;Mathieu Kassovitz;1995;98;12;8.00
17/04/2027 13:30;The Man Who Shot Liberty Valance;Drama;John Ford;1962;123;12;7.50
17/04/2027 10:30;Close Encounters of the Third Kind;Drama;Steven Spielberg;1977;138;0;8.50
16/04/2027 15:00;The Lord of the Rings: The Two Towers;Action;Peter Jackson;2002;179;12;8.00
